system_id,replica,candidate_id,state_id,molecule_id,component,signed_spin_electrons,positive_spin_electrons,negative_spin_magnitude_electrons,positive_spin_fraction
eda_1p5m,1,separated,li_plus_e_diabatic,19,thf,0.07648061278551067,0.08076792390335538,0.0042873111178447065,0.07843142268115791
eda_1p5m,1,separated,li_plus_e_diabatic,18,thf,0.07622679930776204,0.07972586545788202,0.0034990661501199945,0.07741950950516507
eda_1p5m,1,separated,li_plus_e_diabatic,63,thf,0.07149716179110603,0.07691076261911133,0.005413600828005285,0.07468584358968672
eda_1p5m,1,separated,li_plus_e_diabatic,30,thf,0.06065133267446422,0.06428076991605963,0.0036294372415953974,0.06242121862126117
eda_1p5m,1,separated,li_plus_e_diabatic,8,thf,0.0328207537855245,0.033801534606763696,0.0009807808212391864,0.032823704261447956
eda_1p5m,1,separated,li_plus_e_diabatic,57,thf,0.02646774171053545,0.027071942166835367,0.0006042004562999109,0.026288789364297595
eda_1p5m,1,separated,li_plus_e_diabatic,15,thf,0.01690268612150393,0.0172960144614999,0.00039332833999598067,0.016795665350424618
eda_1p5m,1,separated,li_plus_e_diabatic,34,thf,0.009486055589706542,0.009727620677249147,0.00024156508754260254,0.009446214439437928
eda_1p5m,1,separated,li_plus_e_diabatic,17,thf,0.008713006056495833,0.009002442195746278,0.0002894361392504436,0.008742014340521322
eda_1p5m,1,separated,li_plus_e_diabatic,16,thf,0.008352991518678679,0.008581559786491454,0.00022856826781277465,0.008333307461057284
eda_1p5m,1,separated,li_plus_e_diabatic,13,thf,0.008042540473949712,0.00856326697738912,0.0005207265034394071,0.008315543836917983
eda_1p5m,1,separated,li_plus_e_diabatic,9,thf,0.008025525728546149,0.00829763845280751,0.0002721127242613622,0.00805759956794604
eda_1p5m,1,separated,li_plus_e_diabatic,22,thf,0.005538221053947525,0.005782592130504918,0.000244371076557391,0.005615309960462251
eda_1p5m,1,separated,li_plus_e_diabatic,59,thf,0.005457634676496957,0.005688989525793829,0.00023135484929687284,0.005524415146043878
eda_1p5m,1,separated,li_plus_e_diabatic,6,thf,0.004581770632227829,0.0047943175980835265,0.00021254696585569784,0.004655624805373775
eda_1p5m,1,separated,li_plus_e_diabatic,1,thf,0.003598397614710197,0.003728844908975692,0.0001304472942654963,0.003620974726530101
eda_1p5m,1,separated,li_plus_e_diabatic,10,thf,0.0026416167834714477,0.0028269286855062553,0.00018531190203480692,0.0027451496572789857
eda_1p5m,1,separated,li_plus_e_diabatic,24,thf,0.001750216537214996,0.0018890993671144313,0.0001388828298994349,0.001834450407889023
eda_1p5m,1,separated,li_plus_e_diabatic,32,thf,0.0016475939314409206,0.0017142556313092196,6.666169986829891e-05,0.0016646646528100618
eda_1p5m,1,separated,li_plus_e_diabatic,61,thf,0.0012408925695564699,0.0013621862312724593,0.00012129366171599009,0.0013227801200291264
eda_1p5m,1,separated,li_plus_e_diabatic,23,thf,0.001184384857628821,0.0012684078349789304,8.402297735010959e-05,0.0012317145994288955
eda_1p5m,1,separated,li_plus_e_diabatic,72,eda,0.0012373476112321588,0.0012663436089506107,2.8995997718452008e-05,0.001229710088525157
eda_1p5m,1,separated,li_plus_e_diabatic,11,thf,0.000898283685218202,0.001041971588068477,0.00014368790285027467,0.001011828831249196
eda_1p5m,1,separated,li_plus_e_diabatic,31,thf,0.0008872390458329741,0.000999064254996425,0.00011182520916345098,0.0009701627463276355
eda_1p5m,1,separated,li_plus_e_diabatic,21,thf,0.0006889279815908467,0.0007850462531381419,9.611827154729542e-05,0.0007623359810240085
eda_1p5m,1,separated,li_plus_e_diabatic,26,thf,0.0005090034765809727,0.0006074072743811896,9.84037978002168e-05,0.0005898358453982994
eda_1p5m,1,separated,li_plus_e_diabatic,3,thf,0.0003964145787964802,0.0004735184198793163,7.710384108283627e-05,0.0004598202051263297
eda_1p5m,1,separated,li_plus_e_diabatic,2,thf,0.0002278066042824499,0.00037265797481777694,0.00014485137053532696,0.00036187750936140037
eda_1p5m,1,separated,li_plus_e_diabatic,54,thf,0.00028294510364266107,0.0003353320395423472,5.2386935899686095e-05,0.00032563136033248927
eda_1p5m,1,separated,li_plus_e_diabatic,58,thf,0.0002537957752687135,0.00033395456723832025,8.015879196960665e-05,0.0003242937363440604
eda_1p5m,1,separated,li_plus_e_diabatic,29,thf,0.00023848401226484898,0.0003257776348757155,8.729362261086656e-05,0.00031635335101071833
eda_1p5m,1,separated,li_plus_e_diabatic,47,thf,0.00017940793963698757,0.0002762289830704672,9.682104343347952e-05,0.00026823807126589
eda_1p5m,1,separated,li_plus_e_diabatic,33,thf,0.0001469988369867517,0.00024002755008701982,9.302871310026812e-05,0.0002330838942762
eda_1p5m,1,separated,li_plus_e_diabatic,39,thf,9.086958764038885e-05,0.00023726422142469138,0.00014639463378430249,0.00023040050478383942
eda_1p5m,1,separated,li_plus_e_diabatic,56,thf,6.441289418960423e-05,0.00018702507021474876,0.00012261217602514454,0.00018161470080050937
eda_1p5m,1,separated,li_plus_e_diabatic,20,thf,0.000101371514946291,0.0001762211611946292,7.48496462483382e-05,0.00017112333350995345
eda_1p5m,1,separated,li_plus_e_diabatic,71,eda,6.652718614305588e-05,0.00017090657362091625,0.00010437938747786037,0.00016596248939975102
eda_1p5m,1,separated,li_plus_e_diabatic,27,thf,9.809676893113798e-05,0.00016512910220184293,6.703233327070493e-05,0.00016035215201581804
eda_1p5m,1,separated,li_plus_e_diabatic,40,thf,0.00010665535848314642,0.0001572766682505373,5.062130976739087e-05,0.00015272687781602966
eda_1p5m,1,separated,li_plus_e_diabatic,36,thf,6.47556586965469e-05,0.0001541021293986413,8.934647070209436e-05,0.0001496441738603264
eda_1p5m,1,separated,li_plus_e_diabatic,43,thf,2.667115554750434e-05,0.00013989865846659037,0.00011322750291908599,0.00013585158915127525
eda_1p5m,1,separated,li_plus_e_diabatic,55,thf,2.7048180059858306e-05,0.00013591904269127532,0.00010887086263141704,0.00013198709800308354
eda_1p5m,1,separated,li_plus_e_diabatic,28,thf,7.647813040159735e-05,0.00013400193201999243,5.75238016183951e-05,0.00013012544661823594
eda_1p5m,1,separated,li_plus_e_diabatic,41,thf,5.045889288347568e-05,0.00013175209612982478,8.129320324634916e-05,0.00012794069528209757
eda_1p5m,1,separated,li_plus_e_diabatic,60,thf,7.16484463280066e-05,0.00013111322954694385,5.946478321893734e-05,0.0001273203102012732
eda_1p5m,1,separated,li_plus_e_diabatic,53,thf,3.527514675417811e-05,0.0001243866986683702,8.911155191419213e-05,0.00012078836829885972
eda_1p5m,1,separated,li_plus_e_diabatic,38,thf,7.204326281008043e-05,0.00011149487120290897,3.945160839282855e-05,0.0001082694830754877
eda_1p5m,1,separated,li_plus_e_diabatic,37,thf,5.0246958886671725e-05,0.0001088732616990201,5.8626302812348375e-05,0.00010572371300777514
eda_1p5m,1,separated,li_plus_e_diabatic,65,eda,6.637808311952842e-05,0.00010507115564942164,3.869307252989319e-05,0.00010203159648127548
eda_1p5m,1,separated,li_plus_e_diabatic,4,thf,1.7441776126496385e-05,9.247101277805578e-05,7.502923665155934e-05,8.979595783133838e-05
eda_1p5m,1,separated,li_plus_e_diabatic,50,thf,4.371728309085535e-05,8.853874345873426e-05,4.482146036787894e-05,8.597744347347406e-05
eda_1p5m,1,separated,li_plus_e_diabatic,42,thf,1.5144961372533218e-05,8.757510539959671e-05,7.24301440270635e-05,8.504168209351951e-05
eda_1p5m,1,separated,li_plus_e_diabatic,52,thf,4.306950243125156e-05,8.421173772199512e-05,4.1142235290743595e-05,8.177561186160711e-05
eda_1p5m,1,separated,li_plus_e_diabatic,70,eda,3.9577487114799015e-05,8.216334649581099e-05,4.258585938101199e-05,7.978647768168858e-05
eda_1p5m,1,separated,li_plus_e_diabatic,64,thf,2.741185565780336e-05,7.499848964854917e-05,4.758663399074581e-05,7.282888995775509e-05
eda_1p5m,1,separated,li_plus_e_diabatic,62,thf,2.355134943322922e-05,7.139480001813979e-05,4.7843450584910545e-05,6.932944994549792e-05
eda_1p5m,1,separated,li_plus_e_diabatic,5,thf,2.07374482741158e-05,6.961944631940503e-05,4.8881998045289203e-05,6.760545470549846e-05
eda_1p5m,1,separated,li_plus_e_diabatic,7,thf,1.8481336630145425e-05,6.798528564966228e-05,4.9503949019516865e-05,6.601856798087643e-05
eda_1p5m,1,separated,li_plus_e_diabatic,73,eda,4.68555698711735e-05,6.42938260206684e-05,1.7438256149494937e-05,6.243389703132363e-05
eda_1p5m,1,separated,li_plus_e_diabatic,44,thf,9.365282114730635e-06,5.7748222920896643e-05,4.8382940806166016e-05,5.6077648924270715e-05
eda_1p5m,1,separated,li_plus_e_diabatic,46,thf,1.1945246677580511e-05,5.571464523548501e-05,4.3769398557904515e-05,5.4102899750448454e-05
eda_1p5m,1,separated,li_plus_e_diabatic,25,thf,5.4894816883449035e-06,5.3494670105004105e-05,4.800518841665919e-05,5.19471453446679e-05
eda_1p5m,1,separated,li_plus_e_diabatic,12,thf,9.16006887351242e-06,4.6771234043104683e-05,3.761116516959229e-05,4.541820873028173e-05
eda_1p5m,1,separated,li_plus_e_diabatic,68,eda,2.2673940206022956e-05,4.622131593264089e-05,2.3547375726617926e-05,4.48841989690129e-05
eda_1p5m,1,separated,li_plus_e_diabatic,49,thf,-6.689210978755335e-07,4.121960435544304e-05,4.188852545331859e-05,4.002717979751791e-05
eda_1p5m,1,separated,li_plus_e_diabatic,67,eda,1.4187896934829456e-05,4.0274368351298256e-05,2.6086471416468823e-05,3.9109288127264785e-05
eda_1p5m,1,separated,li_plus_e_diabatic,51,thf,5.228038216396037e-06,3.622592880200367e-05,3.099789058560764e-05,3.517796417903774e-05
eda_1p5m,1,separated,li_plus_e_diabatic,48,thf,1.0665198716533117e-05,3.5024098853697684e-05,2.435890013716456e-05,3.40109014626647e-05
eda_1p5m,1,separated,li_plus_e_diabatic,66,eda,7.672769754183119e-06,2.1787937299270896e-05,1.4115167545087778e-05,2.115764324602987e-05
eda_1p5m,1,separated,li_plus_e_diabatic,69,eda,8.98031980177135e-06,2.130098405610861e-05,1.2320664254337265e-05,2.068477686795976e-05
eda_1p5m,1,separated,li_plus_e_diabatic,45,thf,-1.7797904870573903e-06,2.1246927031676558e-05,2.302671751873395e-05,2.063228363639931e-05
eda_1p5m,1,separated,li_plus_e_diabatic,35,thf,1.3031798542906056e-06,1.962529836674585e-05,1.8322118512455232e-05,1.9057566383505076e-05
